"Mme Catherine Lemorton."," Du début à la fin, ce texte est bancal. Mal né, mal élevé, il ne pouvait aboutir qu&#x2019;à cet OVNI législatif dont nous n&#x2019;avons qu&#x2019;une envie, nous débarrasser. Ce texte aura des conséquences fâcheuses et il renforcera le malaise grandissant de notre politique de santé publique, notamment au sein des professions de santé, en particulier des auxiliaires médicaux, qui demandent de la reconnaissance et pas simplement la ré-ingénierie de leur formation. De surcroît, il aura été le support choisi par les plus éminents représentants de l’actuelle majorité pour nous offrir la palette la plus large de leurs talents de comédiens. (Exclamations sur les bancs du groupe UMP.)","108","no","mercredi 13 juillet 2011","Première Première"
"Mme Isabelle Vasseur."," Faites-nous des propositions au lieu de tout critiquer&nbsp;!","9","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Pour toutes ces raisons, je vous invite à voter cette motion de rejet préalable qui soulagera également un sénateur du poids d&#x2019;un texte qui n&#x2019;honorera pas son nom. ","30","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La parole est au M. le président de la commission mixte paritaire.","13","yes","mercredi 13 juillet 2011","Première Première"
"M. Pierre Méhaignerie,"," Madame Lemorton, nous apprécions votre travail au sein de la commission des affaires sociales, mais je dois dire, après vous avoir écoutée, que tout ce qui est excessif est vraiment dérisoire.","32","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Ce commentaire excessif est donc dérisoire&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Nous en venons aux explications de vote sur la motion de rejet préalable. La parole est à M. Jean-Pierre Door au nom du groupe UMP.","26","yes","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Mme&nbsp;Lemorton, toujours excessive, a cette fois sombré dans la caricature. Elle vient de vider son sac avec de nombreuses inepties.","21","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Pas du tout&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Elle n&#x2019;a pas été très aimable avec le ministre, aujourd&#x2019;hui absent, et elle aurait pu reconnaître la présence de Mme&nbsp;Nora Berra qui n&#x2019;avait pas besoin d&#x2019;entendre autant d&#x2019;arguments négatifs  Cette proposition de loi est indispensable parce qu’elle fait vivre la loi HPST défendue par le rapporteur Jean-Marie Rolland. Je rappelle que je fais partie du comité d’évaluation de la loi HPST, présidé par le sénateur Fourcade et qui vient de rendre sa copie. Vous récusez deux points très positifs, à commencer par les dispositions relatives à la responsabilité civile professionnelle alors qu’elles résultent des conclusions du rapport de Gilles Johanet, …","103","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Et alors&nbsp;?","3","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," &#x2026;lequel avait reçu toutes les corporations&#x2026;","7","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Corporations&nbsp;?","2","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," &#x2026;et que le principe de la mutualisation avait été accepté. Ne dites donc pas d&#x2019;inepties&nbsp;!  Je ne suis pas un menteur car moi aussi, je m’entretiens régulièrement avec les corporations médicales ! J’ai eu les pharmaciens hier encore au téléphone, mais aussi le CNPS et les masseurs kinésithérapeutes ! Vous n’êtes pas la seule à leur parler ! Nous mettons par ailleurs en place les maisons de santé pluridisciplinaires qui sont attendues de longue date. Suite aux rapports de M. Guy Vallancien et de Mme Elizabeth Hubert, nous donnons à la société interprofessionnelle de soins ambulatoires – SISA – un statut juridique, un statut fiscal et un statut d’enseignement. Nous disposerons d’un outil pour pouvoir mettre ces SISA en marche dans les régions. Je vais vous rassurer, madame Lemorton : je crois que tous les acteurs de santé ne valident pas du tout le projet socialiste.","143","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Ce n&#x2019;est pas le sujet&nbsp;!","6","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," N&#x2019;anticipez pas&nbsp;! Attendez les élections&nbsp;! Vous êtes bien pressés de nous donner le pouvoir&nbsp;!","15","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Ils n&#x2019;acceptent pas le projet socialiste de la santé parce qu&#x2019;il signe l&#x2019;acte de décès de la médecine libérale.  Pour toutes ces raisons, le groupe UMP ne votera pas cette motion de rejet préalable. (Applaudissements sur les bancs des groupes UMP et NC.)","45","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La parole est à M. Philippe Vigier pour le groupe Nouveau Centre.","13","yes","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," J&#x2019;ai, comme M.&nbsp;Door, été indigné par les propos de Mme&nbsp;Lemorton. Le parti socialiste fait l&#x2019;apologie de la parité mais, quand des femmes accèdent aux responsabilités, voilà comment vous vous comportez. ","32","no","mercredi 13 juillet 2011","Première Première"
"Mme Sandrine Mazetier."," C&#x2019;est honteux&nbsp;! Sortez de l&#x2019;hémicycle&nbsp;!","6","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Calmez-vous, chers collègues.","4","yes","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," Je me souviens de la loi portant réforme des collectivités territoriales. Vous aviez alors souligné que vous regrettiez que la parité ne soit pas au rendez-vous&nbsp;! Et quand des femmes deviennent ministres, vous êtes les premiers à les critiquer. Ce n&#x2019;est pas très bien, madame Lemorton. Même si vous n&#x2019;aimez pas cela, je vous le dis. Nous rejetterons cette motion préalable car, comme l’a indiqué M. Door, ce texte permet des avancées considérables, notamment sur les sociétés civiles interprofessionnelles, sur les maisons de santé, sur la création d’un fonds de garantie mutualisé. Toutes ces mesures tendent à améliorer la loi HPST qui présentait des insuffisances. Certes, il reste encore à faire mais nous serons toujours à vos côtés, madame la secrétaire d’État, pour que l’on puisse encore avancer car le monde médical n’est pas figé. Nous devons apporter une réponse équilibrée entre le secteur privé et le secteur public et non pas seulement sur le secteur public. Ce texte va dans ce sens, aussi le groupe Nouveau Centre ne votera-t-il pas cette motion de rejet préalable.","176","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Le trésorier de l&#x2019;UMP vous surveille.","7","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Merci, monsieur Vigier. Je vous précise que, dans cet hémicycle, nous sommes tous des députés de la nation, que nous soyons homme ou femme. La parole est à M. Gérard Bapt, pour le groupe SRC.","36","yes","mercredi 13 juillet 2011","Première Première"
"M. Gérard Bapt."," Ce subit échauffement n&#x2019;avait pas lieu d&#x2019;être car Mme&nbsp;Lemorton ne faisait que répondre à des propos tenus par M. le ministre. Elle ne s&#x2019;adressait donc pas personnellement à Mme&nbsp;la secrétaire d&#x2019;État. Je ne vois pas en quoi ses propos seraient outrageants.","42","no","mercredi 13 juillet 2011","Première Première"
"Mme Laurence Dumont."," C&#x2019;est quand ils sont échauffés qu&#x2019;ils disent ce qu&#x2019;ils pensent vraiment&nbsp;!","12","no","mercredi 13 juillet 2011","Première Première"
"M. Gérard Bapt."," Ce texte opère, pour sa plus grande part, une retraite sur les mesures votées par cette même majorité &#x2013; je me souviens de l&#x2019;excellent rapport de votre collègue UMP M. Rolland &#x2013;, et qui visaient à répondre à l&#x2019;énorme problème de la désertification médicale dans un certain nombre de territoires. Il opère également un recul dans le domaine de l’accès aux soins pour nos compatriotes les plus modestes. Vous avez ainsi refusé les propositions visant à ce que, au sein des maisons de santé pluridisciplinaires aidées par la puissance publique, les modes d’exercice soient opérés au tarif opposable. Il sera donc possible que ne consultent au sein des maisons de santé que des médecins aux honoraires libres.","118","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," C&#x2019;est faux&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Gérard Bapt."," Vous nous accusez de vouloir tuer la médecine libérale, alors que c&#x2019;est justement ce que vous êtes en train de faire, et les maires ruraux qui sont sur vos bancs le savent bien. La désertification par absence de régulation ne fera que s&#x2019;accentuer, par effet d&#x2019;âge, au cours des prochaines années. L’absence de maîtrise des dépassements d’honoraires est également en cause. Les gens se détournent de l’hospitalisation privée au profit du public – je ne m’en plaindrai pas – parce qu’on ne trouve plus que des médecins exerçant à honoraires libres dans les établissements de santé privés. Quant à la responsabilité civile professionnelle, la question aurait en effet dû être posée à l’ensemble des professionnels de santé concernés. J’en viens à vos remèdes bouts de ficelle. Remettre en cause la classification en ALD de l’hypertension artérielle sévère est grave sur le plan de la santé publique car c’est bien par un traitement préventif que l’on évite les complications de l’hypertension artérielle. Demain, vous nous proposerez que l’on sorte de cette liste les diabètes non compliqués. Si les gens sont moins traités et moins suivis, ils feront des complications, ce qui sera beaucoup plus onéreux pour notre système de santé. Pour toutes ces raisons, le groupe socialiste votera cette motion de rejet préalable. (Applaudissements sur les bancs du groupe SRC.) (La motion de rejet préalable, mise aux voix, n’est pas adoptée.)","231","no","mercredi 13 juillet 2011","Première Première"
